customer_number,offer_accepted,reward,mailer_type,income_level,bank_accounts_open,overdraft_protection,credit_rating,credit_cards_held,homes_owned,household_size,own_your_home,average_balance,q1_balance,q2_balance,q3_balance,q4_balance,customers_balance_view
15444,No,Points,Letter,Medium,1,Yes,Medium,2,1,5,No,1241.75,1658.0,1733.0,809.0,767.0,Q3
15445,No,Air Miles,Postcard,Low,1,No,Low,2,1,5,No,1379.0,1289.0,1298.0,1633.0,1296.0,Q3
15446,No,Cash Back,Postcard,High,1,No,High,2,1,2,Yes,929.25,153.0,1180.0,1423.0,961.0,Q2
15447,No,Air Miles,Postcard,Low,1,No,Medium,1,1,3,No,1295.5,1491.0,1547.0,1180.0,964.0,Q3
15448,No,Air Miles,Postcard,Low,2,No,Low,3,1,4,Yes,644.0,640.0,554.0,859.0,523.0,Q2
15449,No,Air Miles,Postcard,Medium,1,No,Low,1,2,3,No,953.25,795.0,752.0,1848.0,418.0,Q3
15450,No,Cash Back,Postcard,Medium,1,No,Low,2,1,4,No,1095.0,437.0,1071.0,2021.0,851.0,Q3
15451,No,Air Miles,Postcard,Medium,1,No,Low,2,2,2,Yes,1085.0,1569.0,1418.0,934.0,419.0,Q3
15452,No,Cash Back,Postcard,Medium,1,No,Low,2,1,5,Yes,1053.75,513.0,1041.0,2017.0,644.0,Q3
15453,No,Cash Back,Letter,Medium,2,No,High,2,1,4,Yes,978.0,1600.0,1038.0,934.0,340.0,Q3
15454,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,No,195.25,69.0,280.0,17.0,415.0,Q1
15455,No,Points,Postcard,Medium,2,No,Medium,2,1,2,No,611.75,689.0,581.0,626.0,551.0,Q2
15456,No,Air Miles,Postcard,High,1,No,High,2,1,2,Yes,697.75,521.0,993.0,663.0,614.0,Q2
15457,No,Points,Letter,Medium,1,Yes,Medium,2,1,4,Yes,1281.0,693.0,771.0,1664.0,1996.0,Q3
15458,No,Air Miles,Letter,High,2,No,High,3,2,4,Yes,1302.25,215.0,1708.0,2192.0,1094.0,Q3
15459,No,Points,Letter,Medium,1,No,Medium,2,1,4,Yes,790.75,618.0,968.0,699.0,878.0,Q2
15460,No,Air Miles,Letter,High,1,Yes,High,1,2,3,Yes,1273.75,640.0,1042.0,2114.0,1299.0,Q3
15461,No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,No,1019.5,200.0,870.0,1855.0,1153.0,Q3
15462,No,Points,Postcard,Medium,1,No,Medium,2,1,3,No,954.75,37.0,837.0,1779.0,1166.0,Q3
15463,No,Cash Back,Postcard,Medium,1,Yes,High,2,1,2,Yes,969.5,673.0,1009.0,1269.0,927.0,Q3
15464,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,Yes,766.25,1363.0,808.0,760.0,134.0,Q2
15465,No,Cash Back,Letter,High,1,No,Medium,3,1,3,No,729.5,640.0,899.0,861.0,518.0,Q2
15466,No,Air Miles,Letter,High,1,No,Low,2,1,5,No,1052.5,796.0,560.0,1505.0,1349.0,Q3
15467,No,Cash Back,Postcard,Low,1,No,Low,4,1,4,No,1171.75,1698.0,1546.0,572.0,871.0,Q3
15468,No,Cash Back,Postcard,Low,1,No,High,2,1,3,Yes,971.75,204.0,1056.0,857.0,1770.0,Q3
15469,No,Air Miles,Postcard,Medium,1,No,High,1,1,5,Yes,1216.0,765.0,1770.0,1372.0,957.0,Q3
15470,No,Points,Letter,Medium,2,No,High,3,1,4,Yes,1171.0,335.0,1046.0,1491.0,1812.0,Q3
15471,No,Points,Letter,Medium,1,No,Medium,3,1,3,No,1027.5,1858.0,1304.0,520.0,428.0,Q3
15472,Yes,Points,Postcard,High,1,No,High,3,1,2,No,1113.75,214.0,1587.0,1936.0,718.0,Q3
15473,No,Cash Back,Postcard,Medium,1,No,Low,3,1,1,Yes,1256.5,2127.0,1665.0,749.0,485.0,Q3
15474,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,No,969.5,1631.0,967.0,646.0,634.0,Q3
15475,No,Points,Letter,Low,3,No,High,1,1,5,Yes,273.0,172.0,101.0,411.0,408.0,Q2
15476,No,Cash Back,Letter,Medium,1,No,Medium,1,1,3,Yes,774.5,715.0,512.0,936.0,935.0,Q2
15477,No,Cash Back,Letter,Medium,3,No,Medium,1,1,4,Yes,1249.25,929.0,1345.0,1966.0,757.0,Q3
15478,No,Air Miles,Postcard,High,2,Yes,Low,4,1,3,Yes,933.0,1776.0,1003.0,936.0,17.0,Q2
15479,No,Cash Back,Postcard,Medium,2,Yes,Medium,3,1,2,No,1813.0,1708.0,1805.0,1986.0,1753.0,Q4
15480,No,Points,Postcard,Medium,1,No,High,1,1,4,Yes,266.5,312.0,11.0,313.0,430.0,Q2
15481,No,Points,Postcard,High,2,Yes,Low,1,2,3,No,1249.75,376.0,1590.0,1955.0,1078.0,Q3
15482,No,Air Miles,Letter,Low,1,No,Medium,2,2,3,No,1697.5,1632.0,1649.0,1862.0,1647.0,Q3
15483,No,Points,Postcard,Medium,1,No,Low,1,1,4,Yes,1026.5,863.0,420.0,2109.0,714.0,Q3
15484,No,Air Miles,Letter,Medium,1,No,Low,2,1,3,Yes,936.25,314.0,1027.0,1895.0,509.0,Q2
15485,No,Air Miles,Postcard,High,1,No,Low,1,1,5,Yes,336.75,290.0,434.0,226.0,397.0,Q2
15486,No,Air Miles,Postcard,High,3,No,Low,1,1,3,Yes,866.0,480.0,509.0,894.0,1581.0,Q2
15487,No,Points,Postcard,Medium,2,No,Medium,1,1,3,Yes,178.0,263.0,29.0,20.0,400.0,Q1
15488,No,Cash Back,Postcard,High,1,No,Low,2,1,2,Yes,970.25,376.0,1220.0,1670.0,615.0,Q3
15489,No,Air Miles,Postcard,High,1,No,High,2,1,1,Yes,728.25,1538.0,845.0,466.0,64.0,Q2
15490,Yes,Points,Postcard,Low,2,No,Low,2,1,4,Yes,168.75,302.0,219.0,31.0,123.0,Q1
15491,No,Cash Back,Postcard,High,2,No,Medium,1,1,3,No,792.75,810.0,839.0,992.0,530.0,Q2
15492,No,Air Miles,Postcard,High,1,No,High,1,1,3,No,713.75,927.0,580.0,743.0,605.0,Q2
15493,No,Points,Letter,High,2,No,High,2,2,3,Yes,631.5,591.0,516.0,519.0,900.0,Q2
15494,No,Points,Postcard,Low,1,No,High,3,1,4,Yes,165.75,376.0,86.0,37.0,164.0,Q1
15495,No,Points,Letter,High,1,No,High,2,1,3,Yes,1090.25,903.0,1324.0,1564.0,570.0,Q3
15496,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,No,1090.5,59.0,1452.0,2139.0,712.0,Q3
15497,No,Points,Postcard,Medium,3,No,Medium,3,2,5,No,986.0,1878.0,909.0,1026.0,131.0,Q3
15498,No,Points,Postcard,High,1,No,Low,2,1,3,No,1065.25,1204.0,1379.0,776.0,902.0,Q3
15499,No,Cash Back,Postcard,Medium,1,No,Low,3,2,5,Yes,1254.75,377.0,1477.0,1639.0,1526.0,Q3
15500,No,Cash Back,Postcard,Medium,1,Yes,High,2,2,5,Yes,279.25,320.0,362.0,269.0,166.0,Q2
15501,No,Points,Letter,Medium,2,No,Medium,1,2,6,Yes,937.75,1523.0,1420.0,714.0,94.0,Q2
15502,No,Air Miles,Postcard,Low,1,No,High,1,1,5,No,925.25,1701.0,1136.0,564.0,300.0,Q2
15503,No,Air Miles,Postcard,High,1,No,Medium,1,1,3,No,1066.5,1723.0,1231.0,929.0,383.0,Q3
15504,No,Points,Letter,High,1,Yes,Low,2,1,3,Yes,310.75,197.0,488.0,242.0,316.0,Q2
15505,No,Points,Letter,Low,1,No,High,2,1,3,No,1271.5,2000.0,1660.0,420.0,1006.0,Q3
15506,No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,1032.75,262.0,764.0,1337.0,1768.0,Q3
15507,No,Cash Back,Letter,Medium,1,No,Low,1,1,4,No,957.5,17.0,1378.0,1206.0,1229.0,Q3
15508,No,Cash Back,Letter,Low,1,No,High,1,1,4,Yes,1214.25,701.0,996.0,2099.0,1061.0,Q3
15509,No,Cash Back,Postcard,Low,1,No,High,2,1,3,Yes,392.75,296.0,500.0,278.0,497.0,Q2
15510,Yes,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,746.75,598.0,911.0,847.0,631.0,Q2
15511,Yes,Cash Back,Postcard,Medium,1,Yes,Low,2,1,4,No,1095.75,801.0,784.0,862.0,1936.0,Q3
15512,No,Air Miles,Letter,High,1,No,Low,2,1,2,No,965.0,1802.0,1182.0,753.0,123.0,Q3
15513,No,Air Miles,Letter,Medium,1,No,Medium,1,2,4,No,1281.5,550.0,1505.0,1900.0,1171.0,Q3
15514,No,Points,Letter,Low,2,No,High,1,2,3,Yes,1337.25,743.0,1749.0,1955.0,902.0,Q3
15515,No,Points,Letter,Medium,1,No,Low,2,1,1,No,1024.25,1655.0,1426.0,423.0,593.0,Q3
15516,No,Cash Back,Letter,Low,2,No,Low,4,1,4,No,1131.25,1754.0,1495.0,935.0,341.0,Q3
15517,No,Cash Back,Letter,High,2,No,High,1,1,3,Yes,960.25,1886.0,1164.0,729.0,62.0,Q3
15518,No,Cash Back,Letter,Low,1,No,High,2,1,4,No,1127.5,1134.0,553.0,1121.0,1702.0,Q3
15519,No,Points,Postcard,Medium,1,No,Low,1,1,1,Yes,202.25,251.0,59.0,325.0,174.0,Q1
15520,No,Cash Back,Postcard,High,1,Yes,Medium,3,1,5,Yes,829.25,965.0,793.0,617.0,942.0,Q2
15521,No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,1297.75,419.0,1125.0,1877.0,1770.0,Q3
15522,No,Air Miles,Postcard,Low,1,No,Medium,2,2,5,Yes,900.75,708.0,980.0,934.0,981.0,Q2
15523,No,Points,Letter,Medium,1,No,Low,2,1,4,Yes,948.5,1950.0,1030.0,590.0,224.0,Q3
15524,No,Cash Back,Postcard,Low,1,No,Medium,2,1,3,No,986.25,224.0,1198.0,822.0,1701.0,Q3
15525,No,Air Miles,Letter,Medium,3,No,High,3,1,5,Yes,229.25,346.0,92.0,269.0,210.0,Q1
15526,No,Air Miles,Letter,Medium,1,No,Low,1,2,3,Yes,1246.25,908.0,1705.0,1480.0,892.0,Q3
15527,No,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,1240.25,1950.0,987.0,1163.0,861.0,Q3
15528,No,Points,Postcard,Medium,1,No,Medium,3,1,3,No,1090.25,51.0,488.0,1640.0,2182.0,Q3
15529,No,Air Miles,Letter,Medium,1,Yes,Medium,1,1,3,No,786.5,890.0,739.0,748.0,769.0,Q2
15530,No,Points,Postcard,Medium,1,No,Low,2,2,3,Yes,1386.25,2102.0,1103.0,1339.0,1001.0,Q3
15531,No,Points,Letter,Medium,1,No,High,1,1,3,No,1118.25,1708.0,1107.0,1369.0,289.0,Q3
15532,No,Air Miles,Letter,High,2,No,Low,3,1,3,Yes,886.5,2193.0,823.0,456.0,74.0,Q2
15533,No,Cash Back,Postcard,Medium,2,No,Low,1,3,5,Yes,1118.0,388.0,748.0,1792.0,1544.0,Q3
15534,No,Points,Postcard,Medium,1,No,High,1,1,3,Yes,998.75,1890.0,1368.0,597.0,140.0,Q3
15535,No,Points,Letter,High,1,No,High,1,1,3,No,1038.75,1317.0,1227.0,913.0,698.0,Q3
15536,No,Cash Back,Postcard,High,1,No,High,2,2,2,Yes,1093.75,995.0,697.0,1392.0,1291.0,Q3
15537,No,Cash Back,Postcard,Low,1,No,Low,2,2,4,Yes,818.5,727.0,971.0,693.0,883.0,Q2
15538,No,Points,Letter,High,1,No,High,1,1,3,Yes,1109.25,874.0,887.0,1442.0,1234.0,Q3
15539,No,Points,Postcard,Medium,1,Yes,High,2,1,3,No,295.5,462.0,271.0,279.0,170.0,Q2
15540,No,Cash Back,Postcard,High,1,No,Low,1,1,3,No,1035.75,1934.0,1237.0,736.0,236.0,Q3
15541,No,Cash Back,Letter,High,2,No,Low,2,2,4,Yes,1023.0,474.0,1298.0,1574.0,746.0,Q3
15542,No,Cash Back,Letter,High,2,No,High,1,1,5,Yes,975.75,1533.0,1156.0,834.0,380.0,Q3
15543,No,Points,Postcard,Medium,2,No,High,2,2,2,Yes,1122.0,1105.0,408.0,1500.0,1475.0,Q3
15544,No,Air Miles,Postcard,Medium,1,Yes,Medium,1,1,3,No,326.5,126.0,458.0,313.0,409.0,Q2
15545,No,Air Miles,Postcard,Low,1,No,Low,2,1,5,Yes,1108.75,728.0,986.0,815.0,1906.0,Q3
15546,No,Air Miles,Letter,Medium,1,No,High,2,1,5,No,1093.5,1527.0,1394.0,957.0,496.0,Q3
15547,No,Points,Postcard,High,2,No,Medium,1,1,4,Yes,1287.25,1582.0,1264.0,1308.0,995.0,Q3
15548,No,Points,Postcard,Medium,1,No,High,3,2,3,Yes,127.25,77.0,113.0,65.0,254.0,Q1
15549,No,Points,Letter,Low,1,No,Medium,2,2,4,No,1712.25,1223.0,1700.0,2060.0,1866.0,Q4
15550,Yes,Air Miles,Postcard,Low,1,No,Low,3,2,3,Yes,987.0,570.0,1319.0,1337.0,722.0,Q3
15551,No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,No,1001.5,1759.0,1278.0,687.0,282.0,Q3
15552,No,Points,Postcard,High,1,No,Low,3,2,3,Yes,1310.5,157.0,1469.0,1788.0,1828.0,Q3
15553,No,Air Miles,Letter,Low,1,No,High,1,1,2,Yes,235.0,422.0,94.0,78.0,346.0,Q1
15554,No,Points,Letter,Low,1,No,High,4,2,2,No,943.0,1958.0,916.0,766.0,132.0,Q3
15555,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,992.25,169.0,1269.0,1143.0,1388.0,Q3
15556,No,Cash Back,Postcard,Low,1,No,High,1,1,3,Yes,1080.75,171.0,690.0,1599.0,1863.0,Q3
15557,No,Air Miles,Postcard,Medium,2,No,Medium,2,1,5,No,716.5,609.0,950.0,761.0,546.0,Q2
15558,No,Cash Back,Postcard,Low,1,No,Low,2,1,4,No,1077.5,1801.0,1408.0,777.0,324.0,Q3
15559,No,Points,Letter,Medium,1,Yes,Medium,1,1,2,Yes,1001.75,1662.0,1391.0,638.0,316.0,Q3
15560,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,No,955.5,1580.0,1259.0,544.0,439.0,Q3
15561,No,Cash Back,Letter,High,1,No,Low,1,1,4,Yes,178.75,410.0,245.0,30.0,30.0,Q1
15562,No,Cash Back,Postcard,High,1,No,Medium,1,2,4,Yes,1802.25,1832.0,1749.0,1957.0,1671.0,Q4
15563,No,Cash Back,Postcard,Low,1,No,High,2,1,2,Yes,1074.75,1602.0,821.0,1041.0,835.0,Q3
15564,No,Points,Postcard,Low,1,No,High,1,1,2,Yes,1187.75,671.0,1164.0,1006.0,1910.0,Q3
15565,No,Cash Back,Letter,High,2,No,High,2,1,2,Yes,1362.75,1431.0,1679.0,1066.0,1275.0,Q3
15566,No,Air Miles,Postcard,Low,1,Yes,High,2,1,3,Yes,988.0,785.0,1142.0,1213.0,812.0,Q3
15567,No,Air Miles,Letter,Medium,2,No,Low,2,1,5,Yes,953.75,1637.0,907.0,706.0,565.0,Q3
15568,No,Points,Letter,Medium,1,No,High,2,2,4,No,959.0,181.0,1355.0,1874.0,426.0,Q3
15569,No,Air Miles,Postcard,High,2,No,High,3,1,4,Yes,945.25,565.0,523.0,1054.0,1639.0,Q3
15570,Yes,Air Miles,Postcard,High,1,No,Low,2,1,4,Yes,966.5,1518.0,1230.0,644.0,474.0,Q3
15571,No,Air Miles,Letter,Medium,2,Yes,Medium,2,1,5,Yes,1312.0,1147.0,1241.0,2125.0,735.0,Q3
15572,No,Air Miles,Letter,High,1,No,Medium,1,1,3,Yes,1141.0,1278.0,1283.0,1184.0,819.0,Q3
15573,No,Points,Letter,Low,1,Yes,Medium,3,1,4,No,1079.5,148.0,765.0,1598.0,1807.0,Q3
15574,No,Air Miles,Letter,Low,1,No,Medium,1,1,3,No,930.0,459.0,424.0,1102.0,1735.0,Q2
15575,No,Points,Postcard,Medium,1,No,High,1,1,5,No,380.5,463.0,375.0,270.0,414.0,Q2
15576,No,Air Miles,Letter,Medium,1,No,Low,1,2,3,No,1076.5,1490.0,1600.0,621.0,595.0,Q3
15577,No,Cash Back,Letter,Low,1,No,Medium,2,2,4,No,1092.25,213.0,1332.0,1120.0,1704.0,Q3
15578,No,Cash Back,Postcard,Low,1,No,Low,2,1,3,Yes,1062.0,1368.0,1579.0,592.0,709.0,Q3
15579,No,Cash Back,Letter,Medium,1,No,High,4,1,4,Yes,1077.0,1628.0,1585.0,722.0,373.0,Q3
15580,No,Points,Postcard,Medium,1,No,Low,2,2,4,No,992.75,316.0,598.0,1345.0,1712.0,Q3
15581,No,Points,Letter,Low,1,No,Medium,1,1,2,Yes,1235.5,773.0,1484.0,1764.0,921.0,Q3
15582,No,Points,Postcard,High,1,No,High,2,1,5,Yes,1375.0,1986.0,1571.0,1328.0,615.0,Q3
15583,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,Yes,976.5,320.0,931.0,1418.0,1237.0,Q3
15584,No,Air Miles,Letter,Low,2,No,Medium,1,2,2,Yes,1068.5,1920.0,1455.0,807.0,92.0,Q3
15585,No,Points,Postcard,High,1,No,Medium,3,1,3,No,1178.75,1009.0,911.0,1234.0,1561.0,Q3
15586,No,Cash Back,Letter,Low,2,No,Low,2,1,5,No,1016.0,1822.0,1285.0,576.0,381.0,Q3
15587,No,Air Miles,Postcard,Low,2,No,Medium,3,1,1,No,1098.75,1895.0,1172.0,982.0,346.0,Q3
15588,No,Cash Back,Letter,Medium,1,No,High,3,1,4,No,925.75,1634.0,1162.0,508.0,399.0,Q2
15589,No,Cash Back,Postcard,Medium,1,No,High,2,2,2,Yes,1117.75,1967.0,1246.0,950.0,308.0,Q3
15590,No,Cash Back,Postcard,High,2,No,High,1,1,2,No,888.75,1465.0,1118.0,487.0,485.0,Q2
15591,No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,695.0,541.0,746.0,715.0,778.0,Q2
15592,No,Cash Back,Letter,Medium,2,No,Medium,1,1,2,Yes,1050.5,1641.0,1006.0,572.0,983.0,Q3
15593,No,Points,Letter,Medium,1,No,Low,2,2,4,Yes,923.5,129.0,1204.0,893.0,1468.0,Q2
15594,No,Points,Postcard,High,1,No,Medium,2,1,5,Yes,886.5,172.0,1016.0,882.0,1476.0,Q2
15595,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,1070.0,362.0,1269.0,1510.0,1139.0,Q3
15596,No,Points,Postcard,High,1,No,High,2,1,3,Yes,1114.75,348.0,873.0,1165.0,2073.0,Q3
15597,No,Air Miles,Letter,Medium,1,No,Low,3,2,2,No,931.0,140.0,1389.0,1785.0,410.0,Q2
15598,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,Yes,971.75,1773.0,1085.0,847.0,182.0,Q3
15599,No,Air Miles,Postcard,High,1,No,Medium,2,2,3,Yes,821.75,762.0,786.0,869.0,870.0,Q2
15600,No,Points,Postcard,High,1,No,Low,3,1,3,No,1046.75,880.0,456.0,1364.0,1487.0,Q3
15601,No,Points,Letter,Medium,3,No,Low,3,1,4,Yes,648.75,673.0,509.0,584.0,829.0,Q2
15602,No,Cash Back,Letter,High,1,No,Low,3,1,4,Yes,969.5,1868.0,1137.0,561.0,312.0,Q3
15603,No,Points,Letter,Medium,1,No,Medium,4,1,2,Yes,1597.25,1420.0,1064.0,2234.0,1671.0,Q3
15604,No,Points,Letter,High,1,No,Medium,1,1,4,No,183.5,104.0,385.0,64.0,181.0,Q1
15605,No,Cash Back,Postcard,Low,1,No,High,1,1,4,No,1146.75,453.0,1683.0,1453.0,998.0,Q3
15606,No,Air Miles,Postcard,Medium,1,No,Medium,3,1,3,Yes,976.5,1268.0,819.0,805.0,1014.0,Q3
15607,No,Points,Postcard,Low,1,No,High,1,1,2,Yes,986.25,644.0,1074.0,1645.0,582.0,Q3
15608,No,Points,Letter,Low,1,No,High,2,1,2,Yes,1071.75,169.0,1148.0,1623.0,1347.0,Q3
15609,No,Points,Postcard,High,1,No,Low,1,1,4,Yes,2271.5,1666.0,1468.0,2761.0,3191.0,Q4
15610,No,Air Miles,Postcard,Medium,1,No,High,2,1,3,Yes,160.75,387.0,18.0,227.0,11.0,Q1
15611,No,Points,Postcard,Medium,2,Yes,Low,3,1,4,No,905.5,1729.0,1051.0,697.0,145.0,Q2
15612,No,Cash Back,Letter,High,2,No,High,1,1,3,No,949.25,219.0,1066.0,912.0,1600.0,Q3
15613,No,Cash Back,Postcard,High,1,Yes,Low,1,1,3,No,1309.25,749.0,1800.0,1228.0,1460.0,Q3
15614,No,Air Miles,Letter,Low,1,No,Low,2,1,4,No,901.0,855.0,946.0,819.0,984.0,Q2
15615,No,Cash Back,Postcard,Medium,1,No,Medium,3,1,5,Yes,1434.75,794.0,1661.0,1659.0,1625.0,Q3
15616,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,5,Yes,963.75,788.0,469.0,1370.0,1228.0,Q3
15617,No,Cash Back,Postcard,Medium,1,No,High,1,1,5,Yes,1102.0,658.0,1066.0,1574.0,1110.0,Q3
15618,Yes,Air Miles,Postcard,Low,1,Yes,High,2,1,5,Yes,215.25,462.0,74.0,84.0,241.0,Q1
15619,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,Yes,1072.5,272.0,1113.0,1649.0,1256.0,Q3
15620,No,Cash Back,Postcard,Low,1,No,Medium,2,1,4,Yes,170.0,164.0,122.0,108.0,286.0,Q1
15621,No,Points,Letter,Medium,1,Yes,Low,1,2,4,Yes,1253.0,393.0,1374.0,2101.0,1144.0,Q3
15622,No,Air Miles,Postcard,Medium,1,No,Medium,2,2,4,Yes,1105.75,1642.0,1197.0,922.0,662.0,Q3
15623,No,Cash Back,Letter,High,2,No,High,1,1,4,No,1283.5,2151.0,982.0,1125.0,876.0,Q3
15624,No,Cash Back,Postcard,Low,1,No,Medium,3,1,4,Yes,842.75,757.0,959.0,999.0,656.0,Q2
15625,No,Cash Back,Postcard,Medium,1,No,High,2,1,6,Yes,715.25,913.0,701.0,646.0,601.0,Q2
15626,No,Air Miles,Postcard,Medium,1,No,High,1,1,4,No,971.5,1571.0,866.0,546.0,903.0,Q3
15627,No,Air Miles,Postcard,High,2,No,Low,1,1,4,Yes,1187.75,1707.0,1030.0,1087.0,927.0,Q3
15628,No,Points,Postcard,Low,1,No,Low,2,1,6,No,1039.5,1758.0,1266.0,901.0,233.0,Q3
15629,No,Air Miles,Postcard,Medium,2,No,High,1,1,2,No,1025.5,2107.0,936.0,796.0,263.0,Q3
15630,No,Cash Back,Postcard,Medium,1,No,Medium,2,2,3,Yes,1211.0,486.0,1650.0,1869.0,839.0,Q3
15631,No,Air Miles,Letter,Medium,1,No,High,1,2,4,Yes,988.0,1736.0,1069.0,1090.0,57.0,Q3
15632,No,Cash Back,Postcard,High,2,No,Low,2,1,4,Yes,237.25,206.0,432.0,242.0,69.0,Q1
15633,No,Air Miles,Letter,Low,2,No,High,2,1,3,Yes,184.25,453.0,224.0,16.0,44.0,Q1
15634,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,6,No,1111.25,245.0,1087.0,1555.0,1558.0,Q3
15635,No,Air Miles,Postcard,Low,1,Yes,Low,2,1,3,Yes,224.75,70.0,101.0,329.0,399.0,Q1
15636,No,Points,Letter,Medium,2,No,High,1,1,5,Yes,1319.75,1645.0,1456.0,1337.0,841.0,Q3
15637,No,Points,Letter,Medium,1,No,Medium,2,1,5,Yes,260.75,138.0,170.0,304.0,431.0,Q2
15638,No,Cash Back,Letter,Medium,2,No,High,1,1,2,No,1298.75,453.0,1620.0,2084.0,1038.0,Q3
15639,No,Air Miles,Letter,Medium,1,No,Low,3,1,4,Yes,1036.0,1666.0,1452.0,674.0,352.0,Q3
15640,No,Cash Back,Postcard,Medium,2,No,Medium,1,1,3,No,1160.5,165.0,1127.0,1784.0,1566.0,Q3
15641,No,Air Miles,Postcard,Medium,1,Yes,High,1,1,4,Yes,1040.5,1958.0,1438.0,566.0,200.0,Q3
15642,No,Air Miles,Postcard,High,1,Yes,Medium,2,1,4,Yes,980.5,203.0,1493.0,1341.0,885.0,Q3
15643,No,Cash Back,Postcard,Low,1,No,High,2,1,3,Yes,1066.25,972.0,786.0,1068.0,1439.0,Q3
15644,No,Cash Back,Postcard,Low,1,No,High,3,1,4,Yes,1058.75,1904.0,1350.0,581.0,400.0,Q3
15645,No,Cash Back,Letter,High,1,Yes,High,2,1,4,No,338.0,116.0,367.0,447.0,422.0,Q2
15646,No,Cash Back,Postcard,High,2,No,Low,2,1,2,Yes,1135.25,1606.0,1550.0,626.0,759.0,Q3
15647,No,Cash Back,Letter,Low,1,No,Low,2,1,3,No,1076.75,1823.0,1408.0,958.0,118.0,Q3
15648,No,Points,Letter,Medium,2,No,Medium,1,1,3,No,1202.75,1389.0,1260.0,1330.0,832.0,Q3
15649,No,Air Miles,Letter,High,2,Yes,High,2,1,4,Yes,1037.25,760.0,501.0,1426.0,1462.0,Q3
15650,No,Cash Back,Letter,Low,1,No,Low,1,1,1,Yes,1107.0,614.0,1385.0,1796.0,633.0,Q3
15651,No,Cash Back,Letter,Medium,2,No,Low,2,1,5,No,325.25,378.0,406.0,222.0,295.0,Q2
15652,No,Cash Back,Letter,Medium,2,No,Medium,2,1,4,Yes,270.75,135.0,451.0,145.0,352.0,Q2
15653,No,Points,Letter,High,1,No,Low,3,1,4,Yes,1047.5,1916.0,1140.0,852.0,282.0,Q3
15654,No,Cash Back,Postcard,Low,1,No,Low,2,1,2,Yes,1443.0,589.0,1410.0,2012.0,1761.0,Q3
15655,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,779.0,681.0,946.0,506.0,983.0,Q2
15656,No,Points,Letter,Low,1,No,Low,1,1,4,Yes,841.25,311.0,1268.0,866.0,920.0,Q2
15657,No,Points,Postcard,Low,2,Yes,Low,2,2,5,Yes,291.25,430.0,88.0,294.0,353.0,Q2
15658,No,Points,Postcard,Medium,1,No,Low,2,2,4,No,1010.0,1852.0,1155.0,846.0,187.0,Q3
15659,No,Points,Postcard,Low,1,No,Medium,2,2,3,Yes,1000.5,1562.0,1254.0,550.0,636.0,Q3
15660,No,Air Miles,Postcard,Low,1,No,Low,1,1,2,Yes,1168.25,366.0,1116.0,1287.0,1904.0,Q3
15661,No,Points,Letter,High,2,No,High,2,1,5,No,1175.25,911.0,841.0,1029.0,1920.0,Q3
15662,No,Cash Back,Postcard,Low,2,No,Medium,1,1,4,No,907.75,993.0,795.0,983.0,860.0,Q2
15663,Yes,Points,Postcard,Low,2,No,Medium,2,1,4,No,853.75,255.0,907.0,1640.0,613.0,Q2
15664,No,Air Miles,Postcard,High,2,No,Low,3,1,4,Yes,294.25,292.0,104.0,439.0,342.0,Q2
15665,No,Cash Back,Postcard,High,1,No,High,1,1,3,No,226.25,312.0,210.0,3.0,380.0,Q1
15666,No,Points,Letter,Medium,2,No,High,3,1,3,No,212.0,98.0,427.0,249.0,74.0,Q1
15667,Yes,Air Miles,Postcard,Low,1,No,Low,1,1,3,No,1071.0,1997.0,1043.0,830.0,414.0,Q3
15668,No,Air Miles,Letter,Medium,1,No,Low,3,1,2,No,1017.75,440.0,1095.0,2095.0,441.0,Q3
15669,No,Air Miles,Letter,Medium,2,No,High,1,1,6,Yes,232.5,102.0,308.0,298.0,222.0,Q1
15670,No,Cash Back,Postcard,Medium,2,No,Medium,3,1,4,No,867.5,1477.0,1181.0,755.0,57.0,Q2
15671,No,Points,Postcard,Low,1,Yes,Medium,1,1,4,Yes,253.0,166.0,451.0,365.0,30.0,Q2
15672,No,Air Miles,Postcard,Low,1,No,High,1,1,4,Yes,287.25,494.0,385.0,60.0,210.0,Q2
